date,actor1,actor2,goldstein_code,issue,sentence_number,no_idea,goldstein_score,event_description,modality,polarity,subjectivity,orignal_text,num
19091108,"""HIMSELF""","""MORE REVELATION""",192,,middlemarch_sent3599_0,NULL,-9.5,occupy territory,0.0,0.0861111111111,0.509722222222,"Bulstrode shrank--there was a visible quivering in his face and hands. He was totally unprepared to have his advances met in this way, or to find himself urged into more revelation than he had beforehand set down as needful.  But at that moment he dared not tell a lie, and he felt suddenly uncertain of his ground which he had trodden with some confidence before.",323
19091108,"""THIS WAY""","""HE""",040,,middlemarch_sent3599_0,NULL,1.0,"consult, not specified below",0.0,0.0861111111111,0.509722222222,"Bulstrode shrank--there was a visible quivering in his face and hands. He was totally unprepared to have his advances met in this way, or to find himself urged into more revelation than he had beforehand set down as needful.  But at that moment he dared not tell a lie, and he felt suddenly uncertain of his ground which he had trodden with some confidence before.",324
19100707,"""QUALLINGHAM.IT""","""I""",050,,middlemarch_sent3840_0,NULL,3.5,"engage in diplomatic cooperation, not specified below",0.153846153846,-0.21875,0.547916666667,"""I had nearly resolved on going to Quallingham.  It would have cost me pain enough to do it, yet it might have been of some use.  But it has been of no use for me to think of anything.  You have always been counteracting me secretly.  You delude me with a false assent, and then I am at the mercy of your devices.  If you mean to resist every wish I express, say so and defy me.  I shall at least know what I am doing then.""",325
19100707,"""I""","""QUALLINGHAM.IT""",050,,middlemarch_sent3840_0,NULL,3.5,"engage in diplomatic cooperation, not specified below",0.153846153846,-0.21875,0.547916666667,"""I had nearly resolved on going to Quallingham.  It would have cost me pain enough to do it, yet it might have been of some use.  But it has been of no use for me to think of anything.  You have always been counteracting me secretly.  You delude me with a false assent, and then I am at the mercy of your devices.  If you mean to resist every wish I express, say so and defy me.  I shall at least know what I am doing then.""",326
19111210,"""ME""","""A BURTHEN""",192,,middlemarch_sent4361_0,NULL,-9.5,occupy territory,0.05,0.265714285714,0.476428571429,"""It hurts me very much to hear you speak so hopelessly,"" said Dorothea. ""It would be a happiness to your friends, who believe in your future, in your power to do great things, if you would let them save you from that.  Think how much money I have; it would be like taking a burthen from me if you took some of it every year till you got free from this fettering want of income.  Why should not people do these things?  It is so difficult to make shares at all even.  This is one way.""",327
19111210,"""ONE WAY""","""YOU""",173,,middlemarch_sent4361_0,NULL,-5.0,"arrest, detain, or charge with legal action",0.05,0.265714285714,0.476428571429,"""It hurts me very much to hear you speak so hopelessly,"" said Dorothea. ""It would be a happiness to your friends, who believe in your future, in your power to do great things, if you would let them save you from that.  Think how much money I have; it would be like taking a burthen from me if you took some of it every year till you got free from this fettering want of income.  Why should not people do these things?  It is so difficult to make shares at all even.  This is one way.""",328
19040521,"""THE MINIATURE""","""SHE""",042,,middlemarch_sent1602_1,NULL,1.9,make a visit,0.331395348837,0.0702760362243,0.539585510275,"In the first minutes when Dorothea looked out she felt nothing but the dreary oppression; then came a keen remembrance, and turning away from the window she walked round the room.  The ideas and hopes which were living in her mind when she first saw this room nearly three months before were present now only as memories: she judged them as we judge transient and departed things.  All existence seemed to beat with a lower pulse than her own, and her religious faith was a solitary cry, the struggle out of a nightmare in which every object was withering and shrinking away from her.  Each remembered thing in the room was disenchanted, was deadened as an unlit transparency, till her wandering gaze came to the group of miniatures, and there at last she saw something which had gathered new breath and meaning: it was the miniature of Mr. Casaubon's aunt Julia, who had made the unfortunate marriage--of Will Ladislaw's grandmother.  Dorothea could fancy that it was alive now--the delicate woman's face which yet had a headstrong look, a peculiarity difficult to interpret.  Was it only her friends who thought her marriage unfortunate? or did she herself find it out to be a mistake, and taste the salt bitterness of her tears in the merciful silence of the night?  What breadths of experience Dorothea seemed to have passed over since she first looked at this miniature! She felt a new companionship with it, as if it had an ear for her and could see how she was looking at it.  Here was a woman who had known some difficulty about marriage.  Nay, the colors deepened, the lips and chin seemed to get larger, the hair and eyes seemed to be sending out light, the face was masculine and beamed on her with that full gaze which tells her on whom it falls that she is too interesting for the slightest movement of her eyelid to pass unnoticed and uninterpreted. The vivid presentation came like a pleasant glow to Dorothea: she felt herself smiling, and turning from the miniature sat down and looked up as if she were again talking to a figure in front of her.  But the smile disappeared as she went on meditating, and at last she said aloud--",329
19040521,"""THE VIVID PRESENTATION""","""A PLEASANT GLOW""",040,,middlemarch_sent1602_1,NULL,1.0,"consult, not specified below",0.331395348837,0.0702760362243,0.539585510275,"In the first minutes when Dorothea looked out she felt nothing but the dreary oppression; then came a keen remembrance, and turning away from the window she walked round the room.  The ideas and hopes which were living in her mind when she first saw this room nearly three months before were present now only as memories: she judged them as we judge transient and departed things.  All existence seemed to beat with a lower pulse than her own, and her religious faith was a solitary cry, the struggle out of a nightmare in which every object was withering and shrinking away from her.  Each remembered thing in the room was disenchanted, was deadened as an unlit transparency, till her wandering gaze came to the group of miniatures, and there at last she saw something which had gathered new breath and meaning: it was the miniature of Mr. Casaubon's aunt Julia, who had made the unfortunate marriage--of Will Ladislaw's grandmother.  Dorothea could fancy that it was alive now--the delicate woman's face which yet had a headstrong look, a peculiarity difficult to interpret.  Was it only her friends who thought her marriage unfortunate? or did she herself find it out to be a mistake, and taste the salt bitterness of her tears in the merciful silence of the night?  What breadths of experience Dorothea seemed to have passed over since she first looked at this miniature! She felt a new companionship with it, as if it had an ear for her and could see how she was looking at it.  Here was a woman who had known some difficulty about marriage.  Nay, the colors deepened, the lips and chin seemed to get larger, the hair and eyes seemed to be sending out light, the face was masculine and beamed on her with that full gaze which tells her on whom it falls that she is too interesting for the slightest movement of her eyelid to pass unnoticed and uninterpreted. The vivid presentation came like a pleasant glow to Dorothea: she felt herself smiling, and turning from the miniature sat down and looked up as if she were again talking to a figure in front of her.  But the smile disappeared as she went on meditating, and at last she said aloud--",330
19040521,"""THE FACE""","""HER""",010,,middlemarch_sent1602_0,NULL,0.0,"make statement, not specified below",0.331395348837,0.0702760362243,0.539585510275,"In the first minutes when Dorothea looked out she felt nothing but the dreary oppression; then came a keen remembrance, and turning away from the window she walked round the room.  The ideas and hopes which were living in her mind when she first saw this room nearly three months before were present now only as memories: she judged them as we judge transient and departed things.  All existence seemed to beat with a lower pulse than her own, and her religious faith was a solitary cry, the struggle out of a nightmare in which every object was withering and shrinking away from her.  Each remembered thing in the room was disenchanted, was deadened as an unlit transparency, till her wandering gaze came to the group of miniatures, and there at last she saw something which had gathered new breath and meaning: it was the miniature of Mr. Casaubon's aunt Julia, who had made the unfortunate marriage--of Will Ladislaw's grandmother.  Dorothea could fancy that it was alive now--the delicate woman's face which yet had a headstrong look, a peculiarity difficult to interpret.  Was it only her friends who thought her marriage unfortunate? or did she herself find it out to be a mistake, and taste the salt bitterness of her tears in the merciful silence of the night?  What breadths of experience Dorothea seemed to have passed over since she first looked at this miniature! She felt a new companionship with it, as if it had an ear for her and could see how she was looking at it.  Here was a woman who had known some difficulty about marriage.  Nay, the colors deepened, the lips and chin seemed to get larger, the hair and eyes seemed to be sending out light, the face was masculine and beamed on her with that full gaze which tells her on whom it falls that she is too interesting for the slightest movement of her eyelid to pass unnoticed and uninterpreted. The vivid presentation came like a pleasant glow to Dorothea: she felt herself smiling, and turning from the miniature sat down and looked up as if she were again talking to a figure in front of her.  But the smile disappeared as she went on meditating, and at last she said aloud--",331
19040521,"""A FIGURE""","""THE MINIATURE""",046,,middlemarch_sent1602_1,NULL,7.0,engage in negotiation,0.331395348837,0.0702760362243,0.539585510275,"In the first minutes when Dorothea looked out she felt nothing but the dreary oppression; then came a keen remembrance, and turning away from the window she walked round the room.  The ideas and hopes which were living in her mind when she first saw this room nearly three months before were present now only as memories: she judged them as we judge transient and departed things.  All existence seemed to beat with a lower pulse than her own, and her religious faith was a solitary cry, the struggle out of a nightmare in which every object was withering and shrinking away from her.  Each remembered thing in the room was disenchanted, was deadened as an unlit transparency, till her wandering gaze came to the group of miniatures, and there at last she saw something which had gathered new breath and meaning: it was the miniature of Mr. Casaubon's aunt Julia, who had made the unfortunate marriage--of Will Ladislaw's grandmother.  Dorothea could fancy that it was alive now--the delicate woman's face which yet had a headstrong look, a peculiarity difficult to interpret.  Was it only her friends who thought her marriage unfortunate? or did she herself find it out to be a mistake, and taste the salt bitterness of her tears in the merciful silence of the night?  What breadths of experience Dorothea seemed to have passed over since she first looked at this miniature! She felt a new companionship with it, as if it had an ear for her and could see how she was looking at it.  Here was a woman who had known some difficulty about marriage.  Nay, the colors deepened, the lips and chin seemed to get larger, the hair and eyes seemed to be sending out light, the face was masculine and beamed on her with that full gaze which tells her on whom it falls that she is too interesting for the slightest movement of her eyelid to pass unnoticed and uninterpreted. The vivid presentation came like a pleasant glow to Dorothea: she felt herself smiling, and turning from the miniature sat down and looked up as if she were again talking to a figure in front of her.  But the smile disappeared as she went on meditating, and at last she said aloud--",332
